"Delivery Start Date","고객 이름","Order No","Order Create Date",상품명,SKU,"Order Money",수량,결제방법,세금,"Refund Date","Refund Money"
"2024. 5. 31. 오전 11:49:40","Muntana _R",000004184,"2024. 5. 31. 오전 10:28:03",ซอสภูเขาทองกลาง,00000414,"₩2,500.00",1,"Bank Deposit - Tosspayments ",₩227.27,,₩0.00
"2024. 5. 31. 오전 11:49:40","Muntana _R",000004184,"2024. 5. 31. 오전 10:28:03","ซอสผัดไท (ตราพันท้าย)",1607504643,"₩3,000.00",1,"Bank Deposit - Tosspayments ",₩272.73,,₩0.00
"2024. 5. 31. 오전 11:49:40","Muntana _R",000004184,"2024. 5. 31. 오전 10:28:03",ซีอิ้วขาวใหญ่,00000498,"₩4,000.00",1,"Bank Deposit - Tosspayments ",₩363.64,,₩0.00
"2024. 5. 31. 오전 11:49:40","Muntana _R",000004184,"2024. 5. 31. 오전 10:28:03","ปลาทูนึ่ง2P(thai)(STEAM MACKEREL)",00004319,"₩3,900.00",1,"Bank Deposit - Tosspayments ",₩354.55,,₩0.00
"2024. 5. 31. 오전 11:49:40","Muntana _R",000004184,"2024. 5. 31. 오전 10:28:03",ปลาดุกชิ้น(เวียดนาม),00002867,"₩3,300.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 31. 오전 11:49:40","Muntana _R",000004184,"2024. 5. 31. 오전 10:28:03","ปลาทูนึ่ง 2(M) ตัว 240G",00002517,"₩4,000.00",1,"Bank Deposit - Tosspayments ",₩363.64,,₩0.00
"2024. 5. 31. 오전 11:49:40","Muntana _R",000004184,"2024. 5. 31. 오전 10:28:03",น้ำปลาทิพรส,00000768,"₩2,200.00",1,"Bank Deposit - Tosspayments ",₩200.00,,₩0.00
"2024. 5. 31. 오전 11:49:40","아시아마트 진우점 _R",000004183,"2024. 5. 31. 오전 10:27:52",เต้าหู้ปลาเยาวราชเซี่ยงไฮ้,1693960541,"₩133,000.00",1,"Bank Deposit - Tosspayments ","₩12,090.91",,₩0.00
"2024. 5. 31. 오전 11:49:40","아시아마트 진우점 _R",000004183,"2024. 5. 31. 오전 10:27:52","ลูกชิ้นปลาลักบี้ เยาวราช",1665725269,"₩82,000.00",1,"Bank Deposit - Tosspayments ","₩7,454.55",,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","ใบมะกรูด อบแห้ง",1607945408,"₩1,300.00",1,"Bank Deposit - Tosspayments ",₩118.18,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",น้ำปลาทิพรส,00000768,"₩2,200.00",1,"Bank Deposit - Tosspayments ",₩200.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","หอมแดง 250 กรัม",00002099,"₩3,000.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","พริกแกง ใหญ่",00000797,"₩4,000.00",1,"Bank Deposit - Tosspayments ",₩363.64,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","มะขามเปียก ไร่เม็ด",00001375,"₩1,800.00",1,"Bank Deposit - Tosspayments ",₩163.64,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","น้ำมะนาวฟ้าไทย 700ml",1706769136,"₩1,800.00",1,"Bank Deposit - Tosspayments ",₩163.64,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",คนอก้อนรสต้มยํา,00001574,"₩2,400.00",3,"Bank Deposit - Tosspayments ",₩218.19,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","รสดีหมูใหญ่ 400 กรัม",00000144,"₩3,800.00",1,"Bank Deposit - Tosspayments ",₩345.45,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",ถั่วตัด,00000102,"₩3,000.00",1,"Bank Deposit - Tosspayments ",₩272.73,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",เส้นเวียดนาม(ผัดไทย),00000267,"₩3,300.00",1,"Bank Deposit - Tosspayments ",₩300.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",ปลากระป๋องสามแม่ครัว,1599626877,"₩14,000.00",1,"Bank Deposit - Tosspayments ","₩1,272.73",,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",กระเทียมเจียว,00002666,"₩2,200.00",1,"Bank Deposit - Tosspayments ",₩200.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",น้ำส้มสายชู,00002254,"₩2,200.00",1,"Bank Deposit - Tosspayments ",₩200.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",ซีอิ้วดำ,00003054,"₩2,300.00",1,"Bank Deposit - Tosspayments ",₩209.09,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",มาม่าหมูสับ,00000187,"₩5,000.00",10,"Bank Deposit - Tosspayments ",₩454.50,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",พริกแช่แข็งแบบกิโล,00001743,"₩5,800.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",กะปิเล็ก90กรัม,00001272,"₩1,600.00",1,"Bank Deposit - Tosspayments ",₩145.45,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",น้ำจิ้มสุกี้,00002624,"₩4,000.00",1,"Bank Deposit - Tosspayments ",₩363.64,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","ปลาทับทิม ใหญ่700G~UP",00001347,"₩6,500.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","ก๋วยเตี๋ยวกึ่งสำเร็จรูป ต้มยำ (เส้นเล็ก)",1699342420,"₩2,750.00",1,"Bank Deposit - Tosspayments ",₩250.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49","ก๋วยเตี๋ยวกึ่งสำเร็จรูป น้ำข้น(เส้นหมี่ขาว)",1698194305,"₩2,750.00",1,"Bank Deposit - Tosspayments ",₩250.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",พริกป่น,00001954,"₩5,200.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",กะทิอัมพวา(เล็ก)(AMPAWA),00004265,"₩7,200.00",4,"Bank Deposit - Tosspayments ",₩654.56,,₩0.00
"2024. 5. 31. 오전 8:47:16","Filmmy _R",000004170,"2024. 5. 30. 오후 10:25:49",หมูสามชั้น,00003098,"₩10,500.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04","มะขามเปียก ไร่เม็ด",00001375,"₩9,000.00",5,"Bank Deposit - Tosspayments ",₩818.20,,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04",มาม่าเย็นตาโฟ,00000193,"₩9,000.00",15,"Bank Deposit - Tosspayments ",₩818.25,,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04",มาม่าหมูนํ้าตก,00000184,"₩9,000.00",15,"Bank Deposit - Tosspayments ",₩818.25,,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04",กบตัว,00002448,"₩16,500.00",3,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04",เส้นขนมจีนสีเขียว,00000348,"₩17,000.00",10,"Bank Deposit - Tosspayments ","₩1,545.50",,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04","ทิพรส (ขวดเล็ก 300 ml)",1635488076,"₩1,500.00",1,"Bank Deposit - Tosspayments ",₩136.36,,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04","ใบมะกรูด อบแห้ง",1607945408,"₩1,300.00",1,"Bank Deposit - Tosspayments ",₩118.18,,₩0.00
"2024. 5. 30. 오후 3:53:56","1_띵동마트 _R",000004162,"2024. 5. 30. 오후 3:28:04",เส้นหมี่ไวไว,00000558,"₩1,100.00",1,"Bank Deposit - Tosspayments ",₩100.00,,₩0.00
"2024. 5. 30. 오후 3:53:55","룽태국마트 _R",000004161,"2024. 5. 30. 오후 3:16:38",พริกแช่แข็งแบบกิโล,00001743,"₩17,400.00",3,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 30. 오후 3:53:55","룽태국마트 _R",000004161,"2024. 5. 30. 오후 3:16:38","แหนม อิสานฟู๊ด",00002860,"₩17,200.00",4,"Bank Deposit - Tosspayments ","₩1,563.64",,₩0.00
"2024. 5. 30. 오후 3:53:55","룽태국마트 _R",000004161,"2024. 5. 30. 오후 3:16:38",ลูกชิ้นเนื้อ,00000155,"₩27,000.00",6,"Bank Deposit - Tosspayments ","₩2,454.54",,₩0.00
"2024. 5. 30. 오후 3:53:55","룽태국마트 _R",000004161,"2024. 5. 30. 오후 3:16:38","ลูกชิ้นหมูแท้ ข",1665724799,"₩42,400.00",4,"Bank Deposit - Tosspayments ","₩3,854.56",,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52",วุ้นเส้นเล็ก,00000890,"₩5,900.00",1,"Bank Deposit - Tosspayments ",₩536.36,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52",น้ำปลาร้าแม่บุญล้ำ(ฝาแดง),1606303899,"₩4,200.00",2,"Bank Deposit - Tosspayments ",₩381.82,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52","น้ำมะนาว เอ็ม เอ็ม",1648715199,"₩2,400.00",2,"Bank Deposit - Tosspayments ",₩218.18,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52",เส้นหมี่ไวไว,00000558,"₩4,400.00",4,"Bank Deposit - Tosspayments ",₩400.00,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52",ปลากระป๋องสามแม่ครัว,1599626877,"₩14,000.00",1,"Bank Deposit - Tosspayments ","₩1,272.73",,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52",ผงวุ้น,1611043796,"₩4,400.00",2,"Bank Deposit - Tosspayments ",₩400.00,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52",น้ำมันหอยใหญ่,00000026,"₩4,000.00",1,"Bank Deposit - Tosspayments ",₩363.64,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52",หมูยอ,00000233,"₩4,300.00",1,"Bank Deposit - Tosspayments ",₩390.91,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52","แหนม อิสานฟู๊ด",00002860,"₩4,300.00",1,"Bank Deposit - Tosspayments ",₩390.91,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52","โออิชิ สีเขียว",00001490,"₩1,000.00",1,"Bank Deposit - Tosspayments ",₩90.91,,₩0.00
"2024. 5. 30. 오후 3:53:53","KAMALASK _R",000004160,"2024. 5. 30. 오후 3:14:52","มาม่าคัพ หมูสับ",00001318,"₩1,100.00",1,"Bank Deposit - Tosspayments ",₩100.00,,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27",หวด,00001995,"₩40,000.00",10,"Bank Deposit - Tosspayments ","₩3,636.40",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27",กบตัว,00002448,"₩55,000.00",10,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27",เงาะในน้ำเชื่อม,00000130,"₩21,000.00",5,"Bank Deposit - Tosspayments ","₩1,909.10",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27",ส้มเนื้อ,00002569,"₩30,000.00",6,"Bank Deposit - Tosspayments ","₩2,727.30",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27","แหนม อิสานฟู๊ด",00002860,"₩25,800.00",6,"Bank Deposit - Tosspayments ","₩2,345.46",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27",หมูยอ,00000233,"₩21,500.00",5,"Bank Deposit - Tosspayments ","₩1,954.55",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27","กุนเชียง อิสานฟู๊ด",00002859,"₩25,800.00",6,"Bank Deposit - Tosspayments ","₩2,345.46",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27",เห็ดฟางแช่แข็ง,00002638,"₩25,200.00",6,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27","น้ำใบเตย (Maesri pandan leaves) 400ml",1637797280,"₩21,000.00",6,"Bank Deposit - Tosspayments ","₩1,909.08",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27","ปลาทูนึ่ง2P(thai)(STEAM MACKEREL)",00004319,"₩23,400.00",6,"Bank Deposit - Tosspayments ","₩2,127.30",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27",ลิ้นจี่,00000159,"₩25,200.00",6,"Bank Deposit - Tosspayments ","₩2,290.92",,₩0.00
"2024. 5. 30. 오후 3:47:58","1_ 태국마트 _R",000004154,"2024. 5. 30. 오후 2:07:27","ทุเรียน สด 10kg",00000095,"₩420,000.00",3,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
