"Delivery Start Date","고객 이름","Order No","Order Create Date",상품명,SKU,"Order Money",수량,결제방법,세금,"Refund Date","Refund Money"
"2024. 6. 27. 오후 1:47:13","1_남차타이레스토 _R",000005269,"2024. 6. 27. 오전 9:54:40",ไวไวมันกุ้ง,00000569,"₩3,000.00",6,"Bank Deposit - Tosspayments ",₩272.70,,₩0.00
"2024. 6. 27. 오후 1:47:13","1_남차타이레스토 _R",000005269,"2024. 6. 27. 오전 9:54:40","กะทิ อัมพวา 1L",1607946384,"₩9,000.00",2,"Bank Deposit - Tosspayments ",₩818.18,,₩0.00
"2024. 6. 27. 오후 1:47:13","1_남차타이레스토 _R",000005269,"2024. 6. 27. 오전 9:54:40",น้ำตาลปิ๊ปสีแดง,1663230216,"₩30,000.00",1,"Bank Deposit - Tosspayments ","₩2,727.27",,₩0.00
"2024. 6. 27. 오후 1:47:13","1_남차타이레스토 _R",000005269,"2024. 6. 27. 오전 9:54:40",น้ำส้มสายชู,00002254,"₩6,600.00",3,"Bank Deposit - Tosspayments ",₩600.00,,₩0.00
"2024. 6. 27. 오후 1:47:13","1_남차타이레스토 _R",000005269,"2024. 6. 27. 오전 9:54:40",น้ำปลาทิพรส,00000768,"₩6,600.00",3,"Bank Deposit - Tosspayments ",₩600.00,,₩0.00
"2024. 6. 27. 오후 1:47:13","1_남차타이레스토 _R",000005269,"2024. 6. 27. 오전 9:54:40",น้ำจิ้มสุกี้พันท้ายใหญ่,00003068,"₩12,000.00",2,"Bank Deposit - Tosspayments ","₩1,090.90",,₩0.00
"2024. 6. 27. 오후 1:47:13","1_남차타이레스토 _R",000005269,"2024. 6. 27. 오전 9:54:40","น้ำมะนาวฟ้าไทย 700ml",1706769136,"₩10,800.00",6,"Bank Deposit - Tosspayments ",₩981.84,,₩0.00
"2024. 6. 27. 오전 8:45:59","Filmmy _R",000005265,"2024. 6. 26. 오후 10:28:00","ปลาราดพริก ตราโรซ่า",1607929448,"₩19,000.00",10,"Bank Deposit - Tosspayments ","₩1,727.30",,₩0.00
"2024. 6. 27. 오전 8:45:59","AOD _R",000005264,"2024. 6. 26. 오후 10:09:54","ปลานิล 2 ตัว",00001351,"₩5,800.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 27. 오전 8:45:59","AOD _R",000005264,"2024. 6. 26. 오후 10:09:54",ปลาดุกใหญ่,00001727,"₩5,300.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 27. 오전 8:45:59","AOD _R",000005264,"2024. 6. 26. 오후 10:09:54",ปลาร้าไมค์,00002393,"₩2,500.00",1,"Bank Deposit - Tosspayments ",₩227.27,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",ผงชูรสกลาง,00000513,"₩2,100.00",1,"Bank Deposit - Tosspayments ",₩190.91,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",น้ำมันหอยใหญ่,00000026,"₩4,200.00",1,"Bank Deposit - Tosspayments ",₩381.82,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",ซีอิ้วขาวเล็ก,00003060,"₩2,350.00",1,"Bank Deposit - Tosspayments ",₩213.64,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",แหนม,00000072,"₩8,200.00",2,"Bank Deposit - Tosspayments ",₩745.46,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",น้ำปลาทิพรส,00000768,"₩2,200.00",1,"Bank Deposit - Tosspayments ",₩200.00,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31","มะขามเปียก ไร่เม็ด",00001375,"₩1,800.00",1,"Bank Deposit - Tosspayments ",₩163.64,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31","หอมแดง 250 กรัม",00002099,"₩3,000.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",คนอก้อนรสหมู,00001573,"₩1,600.00",2,"Bank Deposit - Tosspayments ",₩145.46,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",เส้นขนมจีนสีเขียว,00000348,"₩3,600.00",2,"Bank Deposit - Tosspayments ",₩327.28,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",염장고등어(빠투캠),00002596,"₩4,400.00",1,"Bank Deposit - Tosspayments ",₩400.00,,₩0.00
"2024. 6. 27. 오후 1:47:10","1_띵동마트 _R",000005259,"2024. 6. 26. 오후 4:18:31",น้ำย่านาง,00002577,"₩3,600.00",2,"Bank Deposit - Tosspayments ",₩327.28,,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02",ปลาร้ายายโอ๋,1687917669,"₩42,000.00",1,"Bank Deposit - Tosspayments ","₩3,818.18",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02","โออิชิ สีเหลือง",00001493,"₩38,400.00",2,"Bank Deposit - Tosspayments ","₩3,490.90",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02",น้ำมะพร้าวสีเขียว,00000712,"₩27,500.00",1,"Bank Deposit - Tosspayments ","₩2,500.00",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02","กุ้งแกะเปลือก (สีขาว)",1667811165,"₩300,000.00",2,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02",วุ้นมะพร้าวรวมมิตร,00001201,"₩60,000.00",1,"Bank Deposit - Tosspayments ","₩5,454.55",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02",โครงไก่,1704951749,"₩33,000.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02",หมูปิ้ง,00003177,"₩93,000.00",1,"Bank Deposit - Tosspayments ","₩8,454.55",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02",อินทผาลัม(KHALAS),00000089,"₩53,000.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02","น้ำพริกเผา ตราฉั่วฮะเส็ง",1616639409,"₩182,400.00",2,"Bank Deposit - Tosspayments ","₩16,581.82",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02",พริกแช่แข็งแบบกิโล,00001744,"₩106,000.00",2,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02","แป้งเย็นทเวลพัส สีฟ้า",00002439,"₩136,800.00",1,"Bank Deposit - Tosspayments ","₩12,436.36",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02","แป้งเย็นทเวลพัส สีชมพู",00002441,"₩136,800.00",1,"Bank Deposit - Tosspayments ","₩12,436.36",,₩0.00
"2024. 6. 26. 오후 4:05:28","한한 _R",000005257,"2024. 6. 26. 오후 3:49:02","แป้งเย็นทเวลพัส สีม่วง",00002443,"₩136,800.00",1,"Bank Deposit - Tosspayments ","₩12,436.36",,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23",ซอสพริก,00000418,"₩2,950.00",1,"Bank Deposit - Tosspayments ",₩268.18,,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23",ซีอิ้วขาวเล็ก,00003060,"₩2,350.00",1,"Bank Deposit - Tosspayments ",₩213.64,,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23","ซีอิ้วขาว เห็ดหอม",1679032531,"₩3,000.00",1,"Bank Deposit - Tosspayments ",₩272.73,,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23",น้ำจิ้มไก่แม่ประนอม,00001459,"₩2,800.00",1,"Bank Deposit - Tosspayments ",₩254.55,,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23","น้ำจิ้มสุกี้ พันท้าย",1670480293,"₩3,100.00",1,"Bank Deposit - Tosspayments ",₩281.82,,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23",น้ำปลาทิพรส,00000768,"₩2,200.00",1,"Bank Deposit - Tosspayments ",₩200.00,,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23",ปลาร้านางฟ้า,00002519,"₩3,800.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 4:05:26","NamNam _R",000005255,"2024. 6. 26. 오후 3:03:23",ผงชูรสกลาง,00000513,"₩2,100.00",1,"Bank Deposit - Tosspayments ",₩190.91,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ขาไก่รสเค็ม(ดั้งเดิม),1694568236,"₩9,400.00",2,"Bank Deposit - Tosspayments ",₩854.54,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ขนมพุดดิ้ง,00002626,"₩4,800.00",4,"Bank Deposit - Tosspayments ",₩436.36,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ขนมพุดดิ้งถั่วแดงรวม,00002632,"₩4,800.00",4,"Bank Deposit - Tosspayments ",₩436.36,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ขนมพุดดิ้งสาคูมะพร้าวอ่อน,00002628,"₩4,800.00",4,"Bank Deposit - Tosspayments ",₩436.36,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ขนมพุดดิ้งข้าวเหนียวมะพร้าวอ่อน,00002630,"₩4,800.00",4,"Bank Deposit - Tosspayments ",₩436.36,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ซีอิ้วขาวใหญ่,00001143,"₩44,400.00",1,"Bank Deposit - Tosspayments ","₩4,036.36",,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46","ปลานิล 2 ตัว",00001351,"₩5,800.00",1,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",น้ำส้มสายชู,00002255,"₩21,600.00",1,"Bank Deposit - Tosspayments ","₩1,963.64",,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ตีนไก่,00001601,"₩18,000.00",4,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 2:54:38","룽태국마트 _R",000005253,"2024. 6. 26. 오후 2:48:46",ยูโร่เค็ก,00001618,"₩31,200.00",1,"Bank Deposit - Tosspayments ","₩2,836.36",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29","มาม่า ต้มยำน้ำข้น",00000177,"₩28,200.00",2,"Bank Deposit - Tosspayments ","₩2,563.64",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29","ปลาส้มตัว (เปี่ยมสุข)",1685666636,"₩27,500.00",5,"Bank Deposit - Tosspayments ","₩2,500.00",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29",พริกแห้ง,00002397,"₩16,200.00",6,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29",แคปหมู,00002925,"₩25,500.00",10,"Bank Deposit - Tosspayments ","₩2,318.20",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29","후티코(SENLEK VIETNAM)",00000855,"₩58,000.00",1,"Bank Deposit - Tosspayments ","₩5,272.73",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29","ลูกชิ้นหมูแท้ ข",1665724799,"₩63,600.00",6,"Bank Deposit - Tosspayments ","₩5,781.84",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29","ลูกชิ้นปลากลมเล็ก (เยาวราช)",1663825630,"₩23,000.00",5,"Bank Deposit - Tosspayments ","₩2,090.90",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29","ไร่ทิพย์ พริกไทยป่นขาว 60 ก.",1642987893,"₩31,200.00",12,"Bank Deposit - Tosspayments ","₩2,836.32",,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29",คุกกี้ไส้ครีมทุเรียน,1694568011,"₩9,400.00",2,"Bank Deposit - Tosspayments ",₩854.54,,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29",คุกกี้ไส้ครีมวนิลา,1694568466,"₩9,400.00",2,"Bank Deposit - Tosspayments ",₩854.54,,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29",คุกกี้ช็อคดำใส้ครีม,1694567874,"₩9,400.00",2,"Bank Deposit - Tosspayments ",₩854.54,,₩0.00
"2024. 6. 26. 오후 2:54:34","태국식당 _R",000005251,"2024. 6. 26. 오후 2:46:29",ไข่เค็ม,00000545,"₩12,900.00",3,"Bank Deposit - Tosspayments ","₩1,172.73",,₩0.00
"2024. 6. 26. 오전 11:51:54","아시아마트 진우점 _R",000005241,"2024. 6. 26. 오전 11:42:24",คุกกี้ไส้ครีมทุเรียน,1694568011,"₩14,100.00",3,"Bank Deposit - Tosspayments ","₩1,281.81",,₩0.00
"2024. 6. 26. 오전 11:51:54","아시아마트 진우점 _R",000005241,"2024. 6. 26. 오전 11:42:24",คุกกี้ไส้ครีมวนิลา,1694568466,"₩9,400.00",2,"Bank Deposit - Tosspayments ",₩854.54,,₩0.00
"2024. 6. 26. 오전 11:51:54","아시아마트 진우점 _R",000005241,"2024. 6. 26. 오전 11:42:24",คุกกี้ช็อคดำใส้ครีม,1694567874,"₩14,100.00",3,"Bank Deposit - Tosspayments ","₩1,281.81",,₩0.00
"2024. 6. 26. 오전 11:51:54","아시아마트 진우점 _R",000005241,"2024. 6. 26. 오전 11:42:24",ขาไก่รสเค็ม(ดั้งเดิม),1694568236,"₩9,400.00",2,"Bank Deposit - Tosspayments ",₩854.54,,₩0.00
"2024. 6. 26. 오전 11:51:54","아시아마트 진우점 _R",000005241,"2024. 6. 26. 오전 11:42:24",อินทผาลัม(KHALAS),00000090,"₩17,400.00",3,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
"2024. 6. 26. 오전 11:51:54","아시아마트 진우점 _R",000005241,"2024. 6. 26. 오전 11:42:24",ชานมเย็น,1608618837,"₩13,500.00",10,"Bank Deposit - Tosspayments ","₩1,227.30",,₩0.00
"2024. 6. 26. 오전 11:51:53","AOD _R",000005235,"2024. 6. 26. 오전 11:24:56",น้ำปลาทิพรส,00000768,"₩2,200.00",1,"Bank Deposit - Tosspayments ",₩200.00,,₩0.00
"2024. 6. 26. 오전 11:51:53","AOD _R",000005235,"2024. 6. 26. 오전 11:24:56",ผงชูรสใหญ่,00000505,"₩3,700.00",1,"Bank Deposit - Tosspayments ",₩336.36,,₩0.00
"2024. 6. 26. 오전 11:51:53","AOD _R",000005235,"2024. 6. 26. 오전 11:24:56",เส้นขนมจีนสีเขียว,00000348,"₩9,000.00",5,"Bank Deposit - Tosspayments ",₩818.20,,₩0.00
"2024. 6. 26. 오전 11:51:53","AOD _R",000005235,"2024. 6. 26. 오전 11:24:56","โออิชิ สีเหลือง",00001492,"₩10,000.00",10,"Bank Deposit - Tosspayments ",₩909.10,,₩0.00
"2024. 6. 26. 오전 11:51:53","AOD _R",000005235,"2024. 6. 26. 오전 11:24:56","ลูกชิ้นปลาลักบี้ เยาวราช",1665725199,"₩4,600.00",1,"Bank Deposit - Tosspayments ",₩418.18,,₩0.00
"2024. 6. 26. 오전 11:51:47","1_땀타이 _R",000005230,"2024. 6. 26. 오전 11:00:23",เต้าหู้ปลาเยาวราชเซี่ยงไฮ้,1693960424,"₩50,000.00",10,"Bank Deposit - Tosspayments ","₩4,545.50",,₩0.00
"2024. 6. 26. 오전 11:51:47","1_땀타이 _R",000005230,"2024. 6. 26. 오전 11:00:23",ผงชูรสใหญ่,00000505,"₩22,200.00",6,"Bank Deposit - Tosspayments ","₩2,018.16",,₩0.00
"2024. 6. 26. 오전 11:51:47","1_땀타이 _R",000005230,"2024. 6. 26. 오전 11:00:23",พริกไทยดำเม็ด,00002870,"₩24,000.00",2,"Bank Deposit - Tosspayments ",₩0.00,,₩0.00
